4,16385,ああいえばこういう
16,16385,アーチをかける
87,16385,あいくちがわるい
139,16385,あいそがつきる
139,16386,あいそも｛こそ・こそ｝もつきはてる
149,16385,あいだにたつ
161,16385,あいてにする
161,16386,あいてになる
214,16385,あいまをぬう
262,16385,あおはあいよりいでてあいよりあおし
293,16385,あおすじをたてる
302,16385,あおなにしお
342,16385,あがきがとれない
351,16385,あかごのてをひねるよう
365,16385,あかしんごうみんなでわたればこわくない
426,16385,あかるみにでる
435,16385,あきたつ
435,16386,あきのひはつるべおとし
440,16385,あきかぜがたつ
458,16385,あきないはうしのよだれ
460,16385,あきなすはよめにくわすな
485,16385,あくがつよい
489,16385,あいたくちがふさがらない
496,16385,あくうんがつよい
508,16385,あくじせんりをはしる
521,16385,あくじょのふかなさけ
536,16385,あくせんみにつかず
578,16385,あくむからさめる
587,16385,あぐらをかく
602,16385,あけにそまる
607,16385,あげあしをとる
664,16385,あごがひあがる
664,16386,あごでつかう
664,16387,あごをだす
664,16388,あごを｛な・な｝でる
664,16389,あごをはずす
674,16385,あさのごとくみだれる
746,16385,あしがある
746,16386,あしがちにつかない
746,16387,あしがつく
746,16388,あしがでる
746,16389,あしがとおのく
746,16390,あしがながい
746,16391,あしがはやい
746,16392,あしがはやい
746,16393,あしでかく
746,16394,あしでかせぐ
746,16395,あしをあらう
746,16396,あしをいれる
746,16397,あしを｛すく・すく｝われる
746,16398,あしをつかう
746,16399,あしをとられる
746,16400,あしをのばす
746,16401,あしをはこぶ
746,16402,あしをひっぱる
746,16403,あしをぼうにする
746,16404,あしをむけてねられない
746,16405,あしをむける
749,16385,あじもしゃしゃりもない
749,16386,あじもそっけもない
749,16387,あじをしめる
774,16385,あしげにする
790,16385,あしたはあしたのかぜがふく
821,16385,あしもとからとりがたつ
821,16386,あしもとがわるい
821,16387,あしもとにつけこむ
821,16388,あしもとにひがつく
821,16389,あしもとにもおよばない
821,16390,あしもとのあかるいうちに
821,16391,あしもとへもよりつけない
821,16392,あしもとを｛すく・すく｝われる
821,16393,あしもとをみる
837,16385,あすはわがみ
841,16385,あずかってちからがある
866,16385,あせになる
866,16386,あせをかく
866,16387,あせをながす
913,16385,あたいをとらせる
921,16385,あたかも｛よ・よ｝し
947,16385,あたまがあがらない
947,16386,あたまがいたい
947,16387,あたまかくしてしりかくさず
947,16388,あたまがさがる
947,16389,あたまがしろくなる
947,16390,あたまがひくい
947,16391,あたまがまわる
947,16392,あたまからゆげを〈たてる／だす〉
947,16393,あたまがわく
947,16394,あたまがわれるよう
947,16395,あたまにくる
947,16396,あたまのうえの｛はえ・はえ｝もおえない
947,16397,あたまのくろい｛ねずみ・ねずみ｝
947,16398,あたま（のなか）がまっしろになる
947,16399,あたまひとつぬける
947,16400,あたまをいためる
947,16401,あたまをおさえる
947,16402,あたまをかかえる
947,16403,あたまをかく
947,16404,あたまをさげる
947,16405,あたまをつかう
947,16406,あたまをつっこむ
947,16407,あたまをはねる
947,16408,あたまをひねる
947,16409,あたまをひやす
947,16410,あたまをまるめる
